1.1	0.02	0.01	0.005	0.002	
Hui Fang	1.1	0	NaN	0	|	0.02	0.6484375	1	0.6484375	|	0.01	0.73828125	1	0.73828125	|	0.005	0.83203125	1	0.83203125	|	0.002	0.689320388349515	0.800751879699248	0.83203125	|	
Ajay Gupta	1.1	0	NaN	0	|	0.02	0.582278481012658	0.978723404255319	0.58974358974359	|	0.01	0.51685393258427	0.807017543859649	0.58974358974359	|	0.005	0.51685393258427	0.807017543859649	0.58974358974359	|	0.002	0.450980392156863	0.657142857142857	0.58974358974359	|	
Rakesh Kumar	1.1	0	NaN	0	|	0.02	0.677144379328716	0.998428908091123	0.677866666666667	|	0.01	0.745077168706759	0.997150997150997	0.746666666666667	|	0.005	0.875664187035069	0.995770392749245	0.878933333333333	|	0.002	0.906610703043022	0.982376350198977	0.9216	|	
Bing Liu	1.1	0	NaN	0	|	0.02	0.105365518819357	0.973572938689218	0.105667737494263	|	0.01	0.130123765186783	0.926434923201294	0.131482331344654	|	0.005	0.260442525634107	0.814652261985145	0.276847177604406	|	0.002	0.626480772735557	0.752764699441585	0.788779256539697	|	
Jim Smith	1.1	0	NaN	0	|	0.02	0.547945205479452	1	0.547945205479452	|	0.01	0.818493150684932	1	0.818493150684932	|	0.005	0.85958904109589	1	0.85958904109589	|	0.002	0.85958904109589	1	0.85958904109589	|	
Michael Wagner	1.1	0	NaN	0	|	0.02	0.528052805280528	0.952380952380952	0.542372881355932	|	0.01	0.556270096463023	0.915343915343915	0.586440677966102	|	0.005	0.518817204301075	0.714814814814815	0.654237288135593	|	0.002	0.741025641025641	0.752604166666667	0.979661016949153	|	
Lei Wang	1.1	0	NaN	0	|	0.02	0.451881014873141	0.750181554103123	0.531925849639547	|	0.01	0.431545236188951	0.659730722154223	0.555097837281153	|	0.005	0.383303730017762	0.552766393442623	0.555612770339856	|	0.002	0.280263777673104	0.340583858042358	0.612770339855819	|	
Wei Wang	1.1	0	NaN	0	|	0.02	0.350447920845033	0.892407218249915	0.365908139047885	|	0.01	0.427538008827857	0.778348214285714	0.486807203685607	|	0.005	0.457105955988277	0.613180515759312	0.642328633254223	|	0.002	0.272191725799973	0.306322324011572	0.709549071618037	|	
Bin Yu	1.1	0	NaN	0	|	0.02	0.38558352402746	0.938718662952646	0.395539906103286	|	0.01	0.409297052154195	0.923273657289003	0.423708920187793	|	0.005	0.370967741935484	0.724409448818898	0.431924882629108	|	0.002	0.425087108013937	0.622448979591837	0.572769953051643	|	
Joseph Hellerstein	1.1	0	NaN	0	|	0.02	0.114143398344324	0.992073170731707	0.114247594972263	|	0.01	0.225982762245112	0.990783410138249	0.226458816094375	|	0.005	0.448618398041273	0.991649914952838	0.45031950003511	|	0.002	0.756545768566494	0.979079123826553	0.768976897689769	|	
Liping Wang	1.1	0	NaN	0	|	0.02	0.614035087719298	0.990566037735849	0.617647058823529	|	0.01	0.847953216374269	0.993150684931507	0.852941176470588	|	0.005	0.898305084745763	0.957831325301205	0.935294117647059	|	0.002	0.898305084745763	0.957831325301205	0.935294117647059	|	
David Brown	1.1	0	NaN	0	|	0.02	0.972826086956522	1	0.972826086956522	|	0.01	0.967567567567568	0.994444444444444	0.972826086956522	|	0.005	0.922680412371134	0.947089947089947	0.972826086956522	|	0.002	0.890547263681592	0.913265306122449	0.972826086956522	|	
David Jensen	1.1	0	NaN	0	|	0.02	0.170918367346939	1	0.170918367346939	|	0.01	0.518707482993197	1	0.518707482993197	|	0.005	0.525510204081633	1	0.525510204081633	|	0.002	0.684470008216927	0.953089244851259	0.708333333333333	|	
Gang Wu	1.1	0	NaN	0	|	0.02	0.745098039215686	0.868020304568528	0.84029484029484	|	0.01	0.563934426229508	0.628884826325411	0.845208845208845	|	0.005	0.553945249597424	0.616487455197133	0.845208845208845	|	0.002	0.458666666666667	0.500727802037846	0.845208845208845	|	
Xiaodong Wang	1.1	0	NaN	0	|	0.02	0.191119798938844	0.989589358010411	0.191504840785718	|	0.01	0.460029750426974	0.967330861909175	0.467289719626168	|	0.005	0.872401317565743	0.961323336903487	0.904135653925793	|	0.002	0.686359479982507	0.703275215903536	0.966142481392355	|	
Tao Peng	1.1	0	NaN	0	|	0.02	0.979933110367893	0.996598639455782	0.983221476510067	|	0.01	0.973421926910299	0.989864864864865	0.983221476510067	|	0.005	0.980066445182724	0.98993288590604	0.98993288590604	|	0.002	0.784574468085106	0.790884718498659	0.98993288590604	|	
Peng Cheng	1.1	0	NaN	0	|	0.02	0.809045226130653	0.865591397849462	0.925287356321839	|	0.01	0.775700934579439	0.805825242718447	0.954022988505747	|	0.005	0.661354581673307	0.683127572016461	0.954022988505747	|	0.002	0.446753246753247	0.449086161879896	0.988505747126437	|	
Wen Gao	1.1	0	NaN	0	|	0.02	0.16075568101178	0.999460757880288	0.160769625044356	|	0.01	0.326387574897509	0.999396485129394	0.326451918148484	|	0.005	0.677380691254348	0.9904130300323	0.681851515987856	|	0.002	0.815080986714891	0.991222224337859	0.821006978669716	|	
Average accuracy/precision/recall
1.1	0	NaN	0
0.02	0.501945063649905	0.954795183608574	0.521229151254816
0.01	0.579620294612258	0.909832266319238	0.623547229893027
0.005	0.645279886283627	0.853359268823839	0.721130542466145
0.002	0.648491806850372	0.747414235419687	0.825706716265773
