1.1	0.02	0.01	0.005	0.002	
Hui Fang	1.1	0	NaN	0	|	0.02	0.64453125	1	0.64453125	|	0.01	0.7421875	1	0.7421875	|	0.005	0.83203125	1	0.83203125	|	0.002	0.822393822393822	0.986111111111111	0.83203125	|	
Ajay Gupta	1.1	0	NaN	0	|	0.02	0.58974358974359	1	0.58974358974359	|	0.01	0.51685393258427	0.807017543859649	0.58974358974359	|	0.005	0.51685393258427	0.807017543859649	0.58974358974359	|	0.002	0.505494505494505	0.779661016949153	0.58974358974359	|	
Rakesh Kumar	1.1	0	NaN	0	|	0.02	0.672349493873202	0.998417721518987	0.673066666666667	|	0.01	0.769026077700905	0.997239475500345	0.770666666666667	|	0.005	0.792773645058449	0.995330220146765	0.795733333333333	|	0.002	0.889821615949633	0.982049797336422	0.904533333333333	|	
Bing Liu	1.1	0	NaN	0	|	0.02	0.114279170960724	0.983251231527094	0.114502065167508	|	0.01	0.154826958105647	0.952380952380952	0.15603487838458	|	0.005	0.29425702358118	0.946642468239564	0.299219825608077	|	0.002	0.516399233020486	0.810935023771791	0.587081229921983	|	
Jim Smith	1.1	0	NaN	0	|	0.02	0.547945205479452	1	0.547945205479452	|	0.01	0.756849315068493	1	0.756849315068493	|	0.005	0.85958904109589	1	0.85958904109589	|	0.002	0.85958904109589	1	0.85958904109589	|	
Michael Wagner	1.1	0	NaN	0	|	0.02	0.528052805280528	0.952380952380952	0.542372881355932	|	0.01	0.557755775577558	0.954802259887006	0.572881355932203	|	0.005	0.476712328767123	0.713114754098361	0.589830508474576	|	0.002	0.741025641025641	0.752604166666667	0.979661016949153	|	
Lei Wang	1.1	0	NaN	0	|	0.02	0.43236301369863	0.719373219373219	0.520082389289392	|	0.01	0.404377880184332	0.61399416909621	0.542224510813594	|	0.005	0.377004435346298	0.527698185291309	0.569001029866117	|	0.002	0.292094578457129	0.352652825836217	0.629763130792997	|	
Wei Wang	1.1	0	NaN	0	|	0.02	0.36803421087799	0.895901106050748	0.384475778305179	|	0.01	0.438667436934335	0.845059972795845	0.477034761971241	|	0.005	0.403329348740426	0.524437280525013	0.635906742984783	|	0.002	0.2725914064585	0.306193416871515	0.712969426218065	|	
Bin Yu	1.1	0	NaN	0	|	0.02	0.374857142857143	0.934472934472934	0.384976525821596	|	0.01	0.40317100792752	0.919896640826873	0.417840375586854	|	0.005	0.36226034308779	0.720883534136546	0.421361502347418	|	0.002	0.397299903567985	0.690117252931323	0.483568075117371	|	
Joseph Hellerstein	1.1	0	NaN	0	|	0.02	0.165871456637665	0.995368421052632	0.165999578681272	|	0.01	0.223513759540648	0.987623762376238	0.224141563092479	|	0.005	0.437966906374363	0.987096774193548	0.440488729724036	|	0.002	0.73661670235546	0.978348623853211	0.748823818552068	|	
Liping Wang	1.1	0	NaN	0	|	0.02	0.852941176470588	1	0.852941176470588	|	0.01	0.923976608187134	0.993710691823899	0.929411764705882	|	0.005	0.918604651162791	0.9875	0.929411764705882	|	0.002	0.898305084745763	0.957831325301205	0.935294117647059	|	
David Brown	1.1	0	NaN	0	|	0.02	0.967567567567568	0.994444444444444	0.972826086956522	|	0.01	0.967567567567568	0.994444444444444	0.972826086956522	|	0.005	0.947089947089947	0.972826086956522	0.972826086956522	|	0.002	0.917948717948718	0.942105263157895	0.972826086956522	|	
David Jensen	1.1	0	NaN	0	|	0.02	0.181972789115646	1	0.181972789115646	|	0.01	0.465986394557823	1	0.465986394557823	|	0.005	0.641156462585034	1	0.641156462585034	|	0.002	0.674319727891156	1	0.674319727891156	|	
Gang Wu	1.1	0	NaN	0	|	0.02	0.804705882352941	0.95	0.84029484029484	|	0.01	0.565289256198347	0.633333333333333	0.84029484029484	|	0.005	0.525993883792049	0.582064297800338	0.845208845208845	|	0.002	0.489331436699858	0.5375	0.845208845208845	|	
Xiaodong Wang	1.1	0	NaN	0	|	0.02	0.218819848010729	0.993152422013695	0.219150484078572	|	0.01	0.576014739545531	0.995945554590211	0.577368627231518	|	0.005	0.752882314552969	0.963865487711481	0.774749566287985	|	0.002	0.666916292228324	0.722169662567014	0.897084336000895	|	
Tao Peng	1.1	0	NaN	0	|	0.02	0.983221476510067	1	0.983221476510067	|	0.01	0.979933110367893	0.996598639455782	0.983221476510067	|	0.005	0.980066445182724	0.98993288590604	0.98993288590604	|	0.002	0.784574468085106	0.790884718498659	0.98993288590604	|	
Peng Cheng	1.1	0	NaN	0	|	0.02	0.809045226130653	0.865591397849462	0.925287356321839	|	0.01	0.701298701298701	0.73972602739726	0.931034482758621	|	0.005	0.623076923076923	0.653225806451613	0.931034482758621	|	0.002	0.623076923076923	0.653225806451613	0.931034482758621	|	
Wen Gao	1.1	0	NaN	0	|	0.02	0.151895540276288	0.999533025476055	0.151906320230257	|	0.01	0.335598940263672	0.999788588475723	0.335622757560226	|	0.005	0.689799147709469	0.990539719678733	0.694373693963648	|	0.002	0.818591033278795	0.991240875912409	0.824555454796357	|	
Average accuracy/precision/recall
1.1	0	NaN	0
0.02	0.522677602546856	0.960104826453346	0.538627581138273
0.01	0.582383053422799	0.91286455868021	0.626965052657511
0.005	0.635080446099316	0.853454169166416	0.711755518975022
0.002	0.661466118542983	0.790757271512011	0.799889991604997
